timestamp,x,y,x_gt,y_gt,v_linear,v_angular,cpu,memory
2025-01-01T12:00:00,0.03847875516229682,-0.01487724630552538,0.0,0.0,0.2269464277408827,0.01888986432850967,30.974075469371428,386.3901419503735
2025-01-01T12:00:00.200000,0.03186283864281929,-0.03761060935033623,0.052998650060748706,0.0031999074675638896,0.2278225611088819,-0.013173050932228631,33.50653511223522,392.2888493220822
2025-01-01T12:00:00.400000,0.08024902561172681,0.013387460932950755,0.10598920194383339,0.006399259762044052,0.22270236024782153,0.023813074002619776,29.441209732113315,386.7281150211703
2025-01-01T12:00:00.600000,0.157898012385749,0.02118717637410975,0.15896356475940335,0.009597501818016933,0.2342881355080507,0.04320344260001435,32.85467354698741,393.3773674551767
2025-01-01T12:00:00.800000,0.24321162893935724,0.049838076148230395,0.21191366218667582,0.012794078785358239,0.23829751852919626,0.052414893800240524,30.427573416592267,396.4227639157594
2025-01-01T12:00:01,0.26651292872548277,0.013599864319032304,0.2648314397420798,0.01598843613683986,0.2300334910177906,0.01120917833987822,34.850531816632255,393.8536958878857
2025-01-01T12:00:01.200000,0.3465503701389627,0.05320651073499079,0.31770887202774734,0.019180019775663595,0.2419719969921066,0.042480753340644405,30.541002796821118,385.1800565048947
2025-01-01T12:00:01.400000,0.44664614972047345,-0.00381251315563161,0.3705379699538299,0.02236827614291051,0.2440931467158284,0.09183057279729626,32.42523707109202,389.58245761450075
2025-01-01T12:00:01.600000,0.47946295419679713,-0.028691015711198753,0.4233107879281404,0.025552652324885055,0.23735188366186022,0.04495865818100628,32.06544898742444,379.8655386956945
2025-01-01T12:00:01.800000,0.5116598059783987,0.01564443380245498,0.4760194310066494,0.02873259616033278,0.25884551353626006,0.07881918085716873,32.95349860676281,391.89648999217974
2025-01-01T12:00:02,0.5461058207940683,-0.015583170904279811,0.5286560619984019,0.03190755634751072,0.24356676509147357,0.08808126131537886,31.395454476940785,391.30973158440247
